Benchmark , L1-dcache-load-misses , L1-icache-load-misses , LLC-load-misses , LLC-store-misses , branch-instructions , branch-misses , context-switches , cpu_clk_unhalted.ref_tsc , cycles , dTLB-load-misses , dTLB-store-misses , dtlb_load_misses.stlb_hit , dtlb_store_misses.stlb_hit , iTLB-load-misses , instructions , instructions:k , itlb.itlb_flush , l2_rqsts.all_code_rd , l2_rqsts.code_rd_miss , mem_inst_retired.all_loads , mem_inst_retired.all_stores , mem_load_retired.l3_miss , msr/tsc/ , offcore_response.demand_code_rd.l3_hit.any_snoop , offcore_response.demand_code_rd.l3_hit.hit_other_core_no_fwd , offcore_response.demand_code_rd.l3_hit.hitm_other_core , offcore_response.demand_code_rd.l3_hit.no_snoop_needed , offcore_response.demand_code_rd.l3_hit.snoop_hit_with_fwd , offcore_response.demand_code_rd.l3_miss.any_snoop , page-faults , tlb_flush.dtlb_thread , tlb_flush.stlb_any , uops_executed.core_cycles_ge_1 , uops_executed.thread , uops_executed.x87 , uops_retired.retire_slots 
PerfLabTests.CastingPerf.CheckObjIsInterfaceYes , 0.00652813406713 , 0.0065904232679 , 0.000471869836869 , 0.00010236046428 , 0.227856653952 , 0.00176958265916 , 1.77079364877e-07 , 0.44996894165 , 0.543086677326 , 0.000136636038222 , 8.90258302705e-05 , 0.00600403171728 , 0.000597555910213 , 4.57266781109e-05 , 1.89841430837e+11 , 0.0396594985236 , 3.59957253265e-06 , 0.00642826805835 , 0.00152195840353 , 0.258761630443 , 0.0926502455837 , 0.000389326743241 , 0.451279594108 , 0.00127457872043 , 9.17397215308e-08 , 7.4060229835e-07 , 0.00123752469608 , 3.15610084352e-05 , 0.000256478150135 , 7.56570361732e-06 , 2.37858457982e-05 , 1.32618627499e-05 , 0.37516188854 , 1.06181882438 , 0.000690471729074 , 0.945297464546 
PerfLabTests.LowLevelPerf.StaticIntPlus , 0.00813738783737 , 0.00710159243595 , 0.000621921124688 , 0.000130563777582 , 0.210141359513 , 0.00197954084569 , 1.92159670017e-07 , 0.544049344553 , 0.658615211617 , 0.000183320544204 , 0.000119191276498 , 0.00742908879866 , 0.000729736351052 , 5.23772036813e-05 , 1.78075867829e+11 , 0.048162275942 , 3.90863741666e-06 , 0.00693957853507 , 0.0016300885153 , 0.270537164734 , 0.11578893961 , 0.000517078490885 , 0.545598326873 , 0.00135945880793 , 9.52852298678e-08 , 7.93577488757e-07 , 0.00132155403126 , 3.48583897171e-05 , 0.000280461690901 , 9.79070898969e-06 , 2.90755230516e-05 , 1.64238143868e-05 , 0.43366603352 , 1.1846188608 , 0.000897141493385 , 0.996221462952 
Benchstone.BenchI.Midpoint.Test , 0.0147044734253 , 0.00594102707046 , 0.000320219858861 , 6.81177255598e-05 , 0.251549359735 , 0.0023082282359 , 1.60484815105e-07 , 0.404015118519 , 0.49827659906 , 9.59019713738e-05 , 5.91823283462e-05 , 0.0043915721246 , 0.000428307514463 , 4.06974215135e-05 , 2.0659898557e+11 , 0.0306978678259 , 3.24863163364e-06 , 0.00579858747948 , 0.0013800360985 , 0.223659190705 , 0.0972980263506 , 0.000261825801568 , 0.405184981166 , 0.00115525121937 , 8.17574198315e-08 , 6.82452528075e-07 , 0.00112587175275 , 2.95666989029e-05 , 0.000233079624603 , 5.26631821061e-06 , 1.81196049423e-05 , 9.85110354915e-06 , 0.355815468441 , 1.03350336733 , 0.00046648701945 , 0.944194231084 
PerfLabTests.CastingPerf2.CastingPerf.ObjFooIsObj , 0.00743006333782 , 0.0060638606968 , 0.000573559952975 , 0.00012452251216 , 0.236646064792 , 0.0017198311551 , 1.63464876536e-07 , 0.471512644465 , 0.603420951942 , 0.000168474300139 , 0.000109451831821 , 0.00700219424447 , 0.000683000355514 , 4.79839913008e-05 , 2.10424408772e+11 , 0.0430436533426 , 3.34895558986e-06 , 0.00590826404244 , 0.00138147304629 , 0.278376322946 , 0.107235121751 , 0.000483948975284 , 0.472817738406 , 0.00115037943275 , 8.10504831618e-08 , 6.71162631865e-07 , 0.00112072182299 , 2.89659742212e-05 , 0.000239640678067 , 8.95715003311e-06 , 2.60175995359e-05 , 1.4828716964e-05 , 0.396361752725 , 1.13211883645 , 0.000846751263505 , 0.952138717025 
PerfLabTests.DelegatePerf.MulticastDelegateCombineInvoke , 0.00951998471334 , 0.00728431010882 , 0.000541973040855 , 0.000120477927954 , 0.236363063795 , 0.00194929105345 , 1.93467893261e-07 , 0.502376157194 , 0.592942033753 , 0.000158527725117 , 0.000113544341521 , 0.00690930008407 , 0.000686708457569 , 5.43392798079e-05 , 1.7394100609e+11 , 0.0459118013257 , 4.02652034586e-06 , 0.00712579161672 , 0.00170300046929 , 0.265376155167 , 0.10284326522 , 0.000448346331627 , 0.503875076666 , 0.00140120195047 , 9.82287062957e-08 , 8.07837111896e-07 , 0.00137366428636 , 3.54415680269e-05 , 0.000299291105474 , 9.05870924528e-06 , 2.75798450741e-05 , 1.57368987425e-05 , 0.392528231202 , 1.10149655908 , 0.000783268851104 , 0.942361828758 
SeekUnroll.Test , 0.000849784963505 , 0.000642500934625 , 6.67870657459e-05 , 1.41926476557e-05 , 0.147500467248 , 0.000187774988398 , 3.10511557886e-08 , 0.237502273206 , 0.407981518691 , 2.03175539148e-05 , 1.24449376654e-05 , 0.000776395843699 , 7.63351920812e-05 , 5.71529682765e-06 , 2.29173433944e+12 , 0.00490830716913 , 3.72418820678e-07 , 0.000623096836063 , 0.000149809156363 , 0.0645535567637 , 0.0498247068323 , 5.61540200299e-05 , 0.237903567708 , 0.000124561989183 , 8.28106455161e-09 , 6.65766521776e-08 , 0.000121602044881 , 3.09192600471e-06 , 2.58667721559e-05 , 1.02175935478e-06 , 2.97946532567e-06 , 1.68471228692e-06 , 0.300351994503 , 0.852908113921 , 9.58307768142e-05 , 0.900328796514 
BenchmarksGame.RegexRedux_5.RunBench , 0.00573597728388 , 0.0083186435715 , 0.000262336325601 , 5.97352096489e-05 , 0.199756087321 , 0.00300551873151 , 8.6389885901e-07 , 0.585766693076 , 0.587811280942 , 0.000117936122574 , 5.54212791775e-05 , 0.00434866374454 , 0.000453070089873 , 7.06317759517e-05 , 1.86562348496e+11 , 0.0381518418608 , 1.82983384778e-05 , 0.00810283353628 , 0.00196403462946 , 0.275891445476 , 0.136339730112 , 0.000202877918857 , 0.588957695204 , 0.00164448952038 , 1.08071109538e-07 , 8.66820134415e-07 , 0.00159700165334 , 5.04746058136e-05 , 0.000324008737493 , 5.50070262447e-06 , 2.26391607634e-05 , 2.48046995404e-05 , 0.425900041024 , 1.18647565408 , 0.000355768640002 , 0.977519225627 
PerfLabTests.CastingPerf.FooObjCastIfIsa , 0.00613255763897 , 0.00617486617482 , 0.000438752993106 , 9.56305035854e-05 , 0.207041554974 , 0.00164934504188 , 1.64676883076e-07 , 0.416214215411 , 0.523802908313 , 0.000126133416615 , 8.14242840598e-05 , 0.00548643811179 , 0.000550426631664 , 4.30007243936e-05 , 2.01965202272e+11 , 0.0371386716604 , 3.40334865743e-06 , 0.00602692666017 , 0.00142074077501 , 0.27567719452 , 0.127387385275 , 0.00035964142428 , 0.417409399682 , 0.00118903346368 , 8.45640724633e-08 , 7.06998029332e-07 , 0.00115954742384 , 3.01110385927e-05 , 0.000241001125206 , 7.08135353967e-06 , 2.21085758822e-05 , 1.24034733302e-05 , 0.345376499369 , 1.11786458447 , 0.000645513546558 , 0.964025007906 
PerfLabTests.CastingPerf.CheckObjIsInterfaceNo , 0.00653596546623 , 0.00654156144814 , 0.000472625606142 , 0.000102199134355 , 0.231285321207 , 0.00174918291286 , 1.76820627125e-07 , 0.448137529183 , 0.541444870295 , 0.000136700260974 , 8.89104151039e-05 , 0.00606574720143 , 0.000603299697637 , 4.74287778573e-05 , 1.91335143134e+11 , 0.0396598911925 , 3.62043788012e-06 , 0.00638532062113 , 0.00151248182252 , 0.253698296638 , 0.0901143857714 , 0.000389081905083 , 0.44947002533 , 0.00126095200834 , 8.96176192159e-08 , 7.34229988798e-07 , 0.00122171945086 , 3.22347943978e-05 , 0.000257253174685 , 7.58613381852e-06 , 2.38628457126e-05 , 1.33581628452e-05 , 0.362171110842 , 1.05262597864 , 0.000688912762397 , 0.934632247301 
Benchstone.BenchF.Adams.Test , 0.00619659282111 , 0.00951209504768 , 0.000365411567128 , 7.73430338037e-05 , 0.17918980733 , 0.00234736194935 , 2.51836856266e-07 , 0.511691562085 , 0.592817960805 , 0.000119097786581 , 6.9518771799e-05 , 0.0054630053381 , 0.000550022976789 , 6.16305953478e-05 , 1.27717604472e+11 , 0.0434074435464 , 5.14641660182e-06 , 0.0092726154542 , 0.00222169903807 , 0.275797238655 , 0.116268478284 , 0.00028938478883 , 0.513362469552 , 0.00185647563607 , 1.34601647683e-07 , 1.10334045633e-06 , 0.00181193043008 , 4.67690732589e-05 , 0.000370217967957 , 6.73537531146e-06 , 2.55207730639e-05 , 1.37085408643e-05 , 0.412046708538 , 1.1924990129 , 0.000512102660165 , 1.01464387932 
PerfLabTests.StackWalk.Walk , 0.00860820178812 , 0.00887033177311 , 0.0005898998222 , 0.000128386281377 , 0.209674346585 , 0.00184656983409 , 1.78385492848e-07 , 0.47657121501 , 0.605668161294 , 0.000176809310656 , 0.000111743772225 , 0.00801645423691 , 0.000772131329567 , 4.8809111975e-05 , 2.04355182801e+11 , 0.0490223076689 , 7.54991372792e-06 , 0.00856223929346 , 0.00142735361052 , 0.266271207606 , 0.120907934741 , 0.000496138476208 , 0.477897510068 , 0.00119391084021 , 8.38344286902e-08 , 6.91805307124e-07 , 0.00115641730129 , 3.02832397749e-05 , 0.00024579618834 , 9.1647443159e-06 , 3.28757847387e-05 , 1.9321193355e-05 , 0.388683707265 , 1.13985181817 , 0.000887060981353 , 0.978205931066 
Span.Sorting.BubbleSortSpan , 0.00762793028889 , 0.00533387696311 , 0.000604644259856 , 0.000131535969839 , 0.22152982529 , 0.00358366853454 , 1.46702323523e-07 , 0.472994965585 , 0.609865428726 , 0.000177984592036 , 0.000114693242634 , 0.00717094746413 , 0.000666719231209 , 3.97305419004e-05 , 2.43758920386e+11 , 0.0427410348409 , 3.04349887514e-06 , 0.0052039330868 , 0.00121065895981 , 0.244098890665 , 0.100111828959 , 0.000511787358602 , 0.474203641294 , 0.00100521623829 , 7.168558169e-08 , 5.80663877965e-07 , 0.000974566447143 , 2.54190574449e-05 , 0.0002108459043 , 9.34708767331e-06 , 2.60118644682e-05 , 1.50585053223e-05 , 0.390395561838 , 1.15706832542 , 0.000873024936536 , 0.939565394445 
ByteMark.BenchNumericSortRectangular , 0.00200297195086 , 0.00442013322579 , 8.7227327941e-05 , 1.60555215372e-05 , 0.188852520087 , 0.00479020073019 , 1.27567984989e-07 , 0.36700066396 , 0.446543046819 , 4.1605742772e-05 , 1.48312999295e-05 , 0.00154904509169 , 0.000162308106505 , 2.7812128322e-05 , 2.69111407561e+11 , 0.0163825684015 , 2.36280210402e-06 , 0.00430924894456 , 0.00104611827329 , 0.37842965393 , 0.0447540686371 , 6.42807347217e-05 , 0.368007842605 , 0.000875806868003 , 6.34458425778e-08 , 5.22716600069e-07 , 0.000851872561174 , 2.23033354639e-05 , 0.000173231541623 , 1.93402800988e-06 , 9.35246492451e-06 , 4.63038713704e-06 , 0.344331848634 , 1.29359725063 , 0.00010383091989 , 0.881980792175 
PerfLabTests.EnumPerf.EnumEquals , 0.00820580953281 , 0.0066874382315 , 0.000501845944032 , 0.000130667856566 , 0.218439769937 , 0.00180975883063 , 1.82910078661e-07 , 0.478670788223 , 0.590390109092 , 0.000149608743947 , 0.000112413811439 , 0.00645913583248 , 0.00072327130693 , 5.23178513603e-05 , 1.90164480026e+11 , 0.0426815985398 , 3.69324492094e-06 , 0.00651118721977 , 0.00153857856083 , 0.300260231659 , 0.132942985286 , 0.000413522030977 , 0.480048332536 , 0.0012733418195 , 9.18625812644e-08 , 7.42678127801e-07 , 0.00124348303094 , 3.2323575881e-05 , 0.000266550093861 , 8.42987081384e-06 , 2.56977959256e-05 , 1.45903903801e-05 , 0.399978515565 , 1.19188464968 , 0.000731027671314 , 1.01007839976 
PerfLabTests.LowLevelPerf.EmptyStaticFunction5Arg , 0.00749912370053 , 0.00674625147264 , 0.00056316974209 , 0.00011927304843 , 0.225837655823 , 0.00185805718696 , 1.81318049615e-07 , 0.506142404797 , 0.620519026133 , 0.000167867746459 , 0.000108579965337 , 0.0070918019186 , 0.00067684550067 , 4.82587029002e-05 , 1.86892590517e+11 , 0.0445943181693 , 3.72336858339e-06 , 0.00658781030641 , 0.00154983063373 , 0.252507201369 , 0.126070060792 , 0.000468814278606 , 0.507582843159 , 0.00129670146007 , 9.19405095326e-08 , 7.51667038331e-07 , 0.00125324434399 , 3.31942373041e-05 , 0.000265470947044 , 8.95146241685e-06 , 2.68385492765e-05 , 1.51449556784e-05 , 0.410626076506 , 1.21985505292 , 0.000824752412996 , 1.03320983924 
Benchstone.BenchI.HeapSort.Test , 0.0071869521974 , 0.00912232261355 , 0.000470914976969 , 0.000104042855741 , 0.231746770128 , 0.00567791122397 , 2.42662282032e-07 , 0.537038246149 , 0.63355947665 , 0.000143945706336 , 9.04397853968e-05 , 0.00667378388984 , 0.00064691498507 , 6.13001063244e-05 , 1.35311510817e+11 , 0.0471911293019 , 4.95245375618e-06 , 0.008891983326 , 0.00211921003815 , 0.229284232595 , 0.100347583484 , 0.000380564696152 , 0.538696743632 , 0.00176580216685 , 1.26352886734e-07 , 1.04491479806e-06 , 0.00171692328758 , 4.42516676064e-05 , 0.00035463435971 , 8.16899459127e-06 , 2.79327381475e-05 , 1.55296617953e-05 , 0.390108129946 , 1.16857189126 , 0.000677286591855 , 0.916710193605 
Devirtualization.EqualityComparer.ValueTupleCompareWrapped , 0.00696130469256 , 0.00806213863258 , 0.000476709123208 , 0.000102915454159 , 0.206376632422 , 0.00207419017386 , 2.15771843074e-07 , 0.523249941985 , 0.634705089522 , 0.000141033174754 , 8.86346463101e-05 , 0.00624839382523 , 0.000621381170165 , 5.64618619348e-05 , 1.53337893993e+11 , 0.0438237156192 , 4.42069460032e-06 , 0.00787276081316 , 0.00187337529895 , 0.297944740849 , 0.138425672684 , 0.000392090868306 , 0.524810490332 , 0.00156210531371 , 1.12953162124e-07 , 9.17424886548e-07 , 0.00152420360626 , 4.02666414623e-05 , 0.000316566145106 , 7.8347430548e-06 , 2.61371008538e-05 , 1.44107952865e-05 , 0.436537921188 , 1.2077486372 , 0.000702512283134 , 1.0338741008 
BenchmarksGame.NBody_3.RunBench , 0.00533251883398 , 0.00886586048078 , 0.000311092308311 , 6.18795672932e-05 , 0.130543470397 , 0.00209198106815 , 2.39180868917e-07 , 0.513117665946 , 0.602003186856 , 0.000104580210929 , 5.43081771104e-05 , 0.00472575564537 , 0.000466142231189 , 5.62915423004e-05 , 1.36545201746e+11 , 0.0377161220178 , 4.78690566671e-06 , 0.0086202780321 , 0.00207413557839 , 0.291589410055 , 0.121647742701 , 0.00024479667958 , 0.514695654357 , 0.00172538855256 , 1.26697970919e-07 , 1.03811044392e-06 , 0.00169345798346 , 4.44965031529e-05 , 0.000343453430808 , 5.42793148732e-06 , 2.17646095359e-05 , 1.1431415971e-05 , 0.42690496814 , 1.16407551323 , 0.000437463054257 , 0.99334286559 
Benchstone.BenchF.Secant.Test , 0.00796742403316 , 0.0112846529859 , 0.000498491257312 , 0.000108238501267 , 0.20011527658 , 0.00277033859441 , 3.00703674969e-07 , 0.593828573339 , 0.684475444913 , 0.000154665691569 , 9.04926131038e-05 , 0.00711000161158 , 0.000697813746296 , 7.43895415082e-05 , 1.07747269811e+11 , 0.05344191439 , 6.06719781528e-06 , 0.010997581777 , 0.00263584088486 , 0.267112691491 , 0.123755467237 , 0.000402304244702 , 0.595810219086 , 0.00220045756534 , 1.61015680773e-07 , 1.31665517139e-06 , 0.00215206622318 , 5.43552612542e-05 , 0.00043067520951 , 8.50841048324e-06 , 3.1144083798e-05 , 1.67675339075e-05 , 0.43208688321 , 1.16672138639 , 0.000718119597236 , 0.998534506273 
LinqBenchmarks.Where00LinqMethodX , 0.00295262004058 , 0.0056205194655 , 0.000148721405028 , 3.09500123731e-05 , 0.249932209091 , 0.00171372151637 , 1.57567273527e-07 , 0.410803531463 , 0.508297655655 , 5.83059315408e-05 , 2.62748065137e-05 , 0.00416102786552 , 0.000282061863529 , 3.5959711752e-05 , 2.14060948349e+11 , 0.0221109832293 , 3.04370323044e-06 , 0.00548795442168 , 0.00132291234428 , 0.378678192801 , 0.135543054956 , 0.000112314087111 , 0.411990282885 , 0.00110459310222 , 8.22102309446e-08 , 6.57107244852e-07 , 0.0010817435398 , 2.87267250165e-05 , 0.000220430477226 , 2.86160556012e-06 , 1.26784545286e-05 , 6.71322822347e-06 , 0.402478728874 , 1.17720700071 , 0.000527584231832 , 1.01452528936 
LinqBenchmarks.Where01LinqMethodNestedX , 0.00372857866551 , 0.00691741029432 , 0.000196289351607 , 3.96699567928e-05 , 0.202552261717 , 0.00185488466587 , 1.88791617546e-07 , 0.430845442939 , 0.521083864587 , 7.28734326112e-05 , 3.38028082852e-05 , 0.00453857643141 , 0.000339706457805 , 4.40545912675e-05 , 1.74557538244e+11 , 0.0276608191635 , 3.71195656468e-06 , 0.00671961451679 , 0.00161885407438 , 0.304766508569 , 0.152355111412 , 0.000144893301398 , 0.432118698664 , 0.00135623312738 , 9.93082291053e-08 , 8.07928442499e-07 , 0.00132768572089 , 3.4254023402e-05 , 0.000267445224478 , 3.68752908912e-06 , 1.59950411084e-05 , 8.56533619253e-06 , 0.401325954386 , 1.22501829854 , 0.000407897474473 , 1.0441521213 
Benchstone.BenchF.Romber.Test , 0.00688143296022 , 0.00979788819807 , 0.000431185064886 , 9.30099043277e-05 , 0.199659124472 , 0.0024009145772 , 2.67185778561e-07 , 0.525088430075 , 0.634404815892 , 0.000133025737502 , 7.76936820828e-05 , 0.00615979473016 , 0.000605820482232 , 6.47355824812e-05 , 1.24190741658e+11 , 0.0462867375801 , 5.3182869446e-06 , 0.00955637744936 , 0.00228913850747 , 0.262907572691 , 0.112782810417 , 0.000347426470154 , 0.526890096302 , 0.00191152531043 , 1.37788049025e-07 , 1.13465785065e-06 , 0.00185839111611 , 4.87256692344e-05 , 0.000381370369221 , 7.34686006234e-06 , 2.70141312888e-05 , 1.45128692843e-05 , 0.405800906116 , 1.13769383393 , 0.000616948364887 , 0.97957043364 
Span.IndexerBench.KnownSizeArray , 0.00667179928128 , 0.00484985267127 , 0.00052813386033 , 0.000113001202114 , 0.197897953882 , 0.00148367370882 , 1.33328275762e-07 , 0.41824736786 , 0.536026769505 , 0.000155887703221 , 9.95024857079e-05 , 0.00618014393408 , 0.000586086011997 , 3.68158240291e-05 , 2.67655152638e+11 , 0.0376346534812 , 2.78067876768e-06 , 0.00472471771059 , 0.00110090845663 , 0.234822255083 , 0.0804061491209 , 0.00044108527647 , 0.419364431466 , 0.000914256298032 , 6.35892858114e-08 , 5.25325212738e-07 , 0.0008906732101 , 2.27746334786e-05 , 0.000190789007784 , 8.14249222748e-06 , 2.29487642568e-05 , 1.33940182532e-05 , 0.364564835436 , 1.02173820016 , 0.000771253603622 , 0.937864266803 
Benchstone.BenchF.Regula.Test , 0.0069898576685 , 0.0100292622871 , 0.000431553917373 , 9.27291909498e-05 , 0.194095563993 , 0.0024446588244 , 2.67295939151e-07 , 0.549999361343 , 0.646150012809 , 0.000135465379215 , 7.9012546097e-05 , 0.00633189640113 , 0.000612624531596 , 6.57229961771e-05 , 1.21333680201e+11 , 0.0471382294391 , 5.44095422562e-06 , 0.00976481944698 , 0.00233164027112 , 0.259689046906 , 0.112353462397 , 0.000347621138089 , 0.551774925941 , 0.00195560487086 , 1.44156181293e-07 , 1.15600218973e-06 , 0.00191650313099 , 5.08169618674e-05 , 0.000389834231696 , 7.47470940054e-06 , 2.77115059432e-05 , 1.48678833199e-05 , 0.416641419557 , 1.13866600205 , 0.000625988034602 , 1.00644848157 
PerfLabTests.CastingPerf.ObjInt , 0.00730335555374 , 0.0075618439131 , 0.000517031690123 , 0.000111208237084 , 0.238692437682 , 0.00200516807053 , 2.04672820555e-07 , 0.50181026793 , 0.626319707934 , 0.000148350535231 , 9.57421355814e-05 , 0.00655534375751 , 0.000659547152936 , 5.2776056009e-05 , 1.64467367522e+11 , 0.044452476708 , 4.13854134261e-06 , 0.00739454972329 , 0.0017465899122 , 0.283073173709 , 0.110768535215 , 0.000429918244971 , 0.503271496183 , 0.00145265484941 , 1.06835783078e-07 , 8.60444245762e-07 , 0.00141354864799 , 3.74181218604e-05 , 0.000298924970593 , 8.33273506258e-06 , 2.68616629947e-05 , 1.50392751904e-05 , 0.40524647021 , 1.14138411251 , 0.000766871610462 , 0.950380922082 
PerfLabTests.LowLevelPerf.GenericClassGenericStaticField , 0.0068467628392 , 0.00579572685476 , 0.000516492922869 , 0.000106361526782 , 0.203436734249 , 0.00162451380589 , 1.56797994718e-07 , 0.453557668105 , 0.555962475678 , 0.000154526126684 , 9.84816513311e-05 , 0.00634837753837 , 0.000637848634606 , 4.21262517237e-05 , 2.19333162148e+11 , 0.0396431899757 , 3.23963778683e-06 , 0.00565309803979 , 0.00132769892682 , 0.239781072757 , 0.123291083529 , 0.000434506857361 , 0.454826209607 , 0.00110467384698 , 7.76763524182e-08 , 6.40299891839e-07 , 0.00107732231955 , 2.81012270996e-05 , 0.000228818439986 , 8.09114309309e-06 , 2.41629079164e-05 , 1.37360943074e-05 , 0.381545377723 , 1.15013629083 , 0.000754530465796 , 0.940187908607 
Benchstone.BenchF.Whetsto.Test , 0.00466880291448 , 0.0063891663056 , 0.000294263435559 , 6.19981691027e-05 , 0.196245771917 , 0.00158000323492 , 1.77309456119e-07 , 0.460937827824 , 0.579036732568 , 9.03296614193e-05 , 5.28645954445e-05 , 0.0042631998892 , 0.000405441444002 , 4.14449542674e-05 , 1.91185516791e+11 , 0.0305818443161 , 3.45373442028e-06 , 0.00621255325161 , 0.00148501342971 , 0.260569206748 , 0.115766048749 , 0.000239088215296 , 0.462184758695 , 0.00124636878881 , 8.9959743231e-08 , 7.31964441391e-07 , 0.00120942296195 , 3.18511783853e-05 , 0.000249496963999 , 4.89239988311e-06 , 1.79905102527e-05 , 9.66714441042e-06 , 0.408716747783 , 1.14320648376 , 0.000420046410146 , 1.00539252008 
LinqBenchmarks.Where01ForX , 0.0045782217632 , 0.00862648411246 , 0.000234815131727 , 4.84020053463e-05 , 0.19348020244 , 0.00230455336416 , 2.33799876594e-07 , 0.476575819001 , 0.570944741023 , 9.12004311942e-05 , 4.38775511234e-05 , 0.0039298844939 , 0.00040115908479 , 5.40265080686e-05 , 1.39940193625e+11 , 0.0347530397666 , 4.65719664321e-06 , 0.00836983210227 , 0.00202134003586 , 0.280388072516 , 0.154990275139 , 0.000183474628232 , 0.478082056134 , 0.00168870636004 , 1.23659968961e-07 , 1.00860943767e-06 , 0.00165313452845 , 4.43004246272e-05 , 0.000334008548861 , 4.71282755094e-06 , 2.00267909269e-05 , 1.04713875409e-05 , 0.420576321366 , 1.25440670118 , 0.000322406914206 , 1.01925912826 
FractalPerf.Launch.Test , 0.00794892442201 , 0.00910962525733 , 0.000545343573583 , 0.000119337841022 , 0.196368010971 , 0.00235910550774 , 2.44237584671e-07 , 0.555406912978 , 0.659841385179 , 0.000159543913598 , 0.000101977503389 , 0.00735026941065 , 0.000724985606428 , 6.46442504303e-05 , 1.35650702756e+11 , 0.0499518498934 , 5.06884215142e-06 , 0.00889228515218 , 0.00211016883941 , 0.243615080715 , 0.0999217045442 , 0.000445491462795 , 0.557110999078 , 0.00174972884163 , 1.2551354069e-07 , 1.0325711342e-06 , 0.00172074933087 , 4.50758741073e-05 , 0.000353210731876 , 9.01042880846e-06 , 2.96080884094e-05 , 1.63736711633e-05 , 0.435225228292 , 1.12464256113 , 0.000799112955537 , 0.993274761417 
BenchmarksGame.SpectralNorm_3.RunBench , 0.0117036093538 , 0.0166426371557 , 0.000538068890018 , 0.000109238984222 , 0.208349608608 , 0.00353411795119 , 5.9630999148e-06 , 0.932102232192 , 0.77977218322 , 0.00024758271174 , 9.50767466603e-05 , 0.0098618119442 , 0.00128270760133 , 0.000106953063485 , 88186347288.0 , 0.135635357772 , 7.67333063235e-06 , 0.0177486242274 , 0.00383530016155 , 0.275703803873 , 0.131107355601 , 0.000434985824673 , 0.952541549053 , 0.00308920786922 , 1.97105340391e-07 , 1.60510106556e-06 , 0.00298244474443 , 7.49179119351e-05 , 0.000554621157403 , 8.95130623136e-06 , 0.000111627721328 , 1.87170015627e-05 , 0.465489983137 , 1.23924510257 , 0.000795279634057 , 1.02797756039 
Benchstone.BenchI.CSieve.Test , 0.00702162783558 , 0.00911232843955 , 0.000459830178313 , 9.55312782662e-05 , 0.218767941942 , 0.00419318474606 , 2.42793953784e-07 , 0.539589557969 , 0.626590386229 , 0.000140335705829 , 8.37013235459e-05 , 0.00635942995306 , 0.00062272782084 , 5.96661082445e-05 , 1.34908631329e+11 , 0.0450601786269 , 4.91133883335e-06 , 0.00887997124571 , 0.00212055689975 , 0.213852340571 , 0.12702416363 , 0.000373120426055 , 0.5412735569 , 0.00176799472836 , 1.2878345758e-07 , 1.04760532078e-06 , 0.00171375395868 , 4.40662390644e-05 , 0.000354781970053 , 7.46407394457e-06 , 2.64022247125e-05 , 1.42022195402e-05 , 0.412949141839 , 1.1848441665 , 0.000663191673643 , 0.951952307083 
Benchstone.BenchF.NewtR.Test , 0.0060366213439 , 0.00859784350527 , 0.000365236680956 , 7.854766358e-05 , 0.205675031668 , 0.00210024751403 , 2.30522971003e-07 , 0.473026664734 , 0.542783360081 , 0.000116330919701 , 6.78323475633e-05 , 0.00535377984046 , 0.000535421397647 , 5.70921403925e-05 , 1.41174651092e+11 , 0.0403627631018 , 4.65465290629e-06 , 0.0083889836018 , 0.00201008481909 , 0.262684763774 , 0.118532677096 , 0.000294277901016 , 0.474554774832 , 0.00167288564323 , 1.21551566569e-07 , 9.9014942781e-07 , 0.00164545428803 , 4.38901739942e-05 , 0.000335968239575 , 6.38403561141e-06 , 2.36786135056e-05 , 1.26698170398e-05 , 0.379640936581 , 1.14595080355 , 0.000533174613274 , 1.03826569793 
SciMark2.kernel.benchFFT , 0.00421144045721 , 0.00323501842328 , 0.000329925468597 , 6.96836637552e-05 , 0.164100868313 , 0.0010304955785 , 8.80461251703e-08 , 0.320083444875 , 0.420040261133 , 9.70044377544e-05 , 6.31790451006e-05 , 0.00395459567888 , 0.000375236051419 , 2.40256006093e-05 , 3.96031056819e+11 , 0.0241877741936 , 1.84280497055e-06 , 0.00315452429674 , 0.000736369059897 , 0.191794202432 , 0.0992049839969 , 0.00027572487339 , 0.320833090825 , 0.000613110870522 , 4.41632031096e-08 , 3.58790043239e-07 , 0.000596553398861 , 1.52551419793e-05 , 0.000127102125284 , 5.20489987971e-06 , 1.47271379342e-05 , 8.49136940676e-06 , 0.310009425044 , 1.03176599799 , 0.00048355648049 , 0.928562816918 
PerfLabTests.CastingPerf.IFooObjIsIFoo , 0.00607456848773 , 0.00637558027276 , 0.000429052277254 , 9.20896700932e-05 , 0.22029950898 , 0.00168063126304 , 1.70594118307e-07 , 0.420586234569 , 0.509917746946 , 0.00012362332729 , 7.92768597616e-05 , 0.00583286658946 , 0.000562188541952 , 4.44652324136e-05 , 1.95546014898e+11 , 0.0370707520825 , 3.49726380441e-06 , 0.00621424769834 , 0.00147011433677 , 0.257511475538 , 0.120729088631 , 0.000353259216436 , 0.421813901991 , 0.00122173562128 , 8.70485650596e-08 , 7.2018343137e-07 , 0.00118735598432 , 3.16954963426e-05 , 0.000252484495916 , 6.94393593604e-06 , 2.22104602963e-05 , 1.23857599515e-05 , 0.345967264689 , 1.08818359665 , 0.000620420656812 , 0.937124191913 
